home_block,work_block,job_count,home_lat,home_lng,work_lat,work_lng
060371959021005,060372244102003,1,34.0870993,-118.2782141,34.0354647,-118.2797418
060372031002006,060372244102003,1,34.0579074,-118.1980095,34.0354647,-118.2797418
060372044202001,060372244102003,1,34.0422135,-118.211536,34.0354647,-118.2797418
060372244102009,060372244102003,1,34.0357297,-118.2817872,34.0354647,-118.2797418
060372219001003,060372244102003,1,34.027176,-118.2869678,34.0354647,-118.2797418
060372014021001,060372244102003,1,34.0726003,-118.1890805,34.0354647,-118.2797418
060372044201000,060372244102003,1,34.0473048,-118.2114293,34.0354647,-118.2797418
060371852023003,060372244102003,1,34.0901177,-118.2140175,34.0354647,-118.2797418
060372044102001,060372244102003,1,34.0474065,-118.2129385,34.0354647,-118.2797418
060372246001001,060372244102003,1,34.0221698,-118.2683056,34.0354647,-118.2797418
060372084012004,060372244102003,1,34.0638363,-118.2692623,34.0354647,-118.2797418
060372244102011,060372244102003,1,34.0323173,-118.2834573,34.0354647,-118.2797418
060372086203000,060372244102003,1,34.069552,-118.2784339,34.0354647,-118.2797418
060371959031000,060372244102003,1,34.0824581,-118.2831878,34.0354647,-118.2797418
060372242002001,060372244102003,1,34.0419927,-118.2779325,34.0354647,-118.2797418
060372244102002,060372244102003,1,34.0366482,-118.2830831,34.0354647,-118.2797418
060372244201001,060372244102003,1,34.0332162,-118.2752931,34.0354647,-118.2797418
060372246002014,060372244102003,1,34.0235327,-118.2726517,34.0354647,-118.2797418
060372212201001,060372244102005,1,34.0452502,-118.2967167,34.0355673,-118.2835726
060371959031004,060372244102005,1,34.0792004,-118.2842214,34.0355673,-118.2835726
060372244102004,060372244102005,1,34.0366204,-118.2790037,34.0355673,-118.2835726
060371976002002,060372244102005,1,34.0698652,-118.2525935,34.0355673,-118.2835726
060372091041001,060372244102005,1,34.0596358,-118.2668526,34.0355673,-118.2835726
060372134023002,060372244102005,1,34.0490238,-118.2898914,34.0355673,-118.2835726
060372270101007,060372244102005,1,34.0155763,-118.245434,34.0355673,-118.2835726
060372071032000,060372244102005,1,34.0665041,-118.2368573,34.0355673,-118.2835726
060372218202000,060372244102005,1,34.0305784,-118.2881238,34.0355673,-118.2835726
060372039001005,060372244102005,1,34.0346205,-118.1931227,34.0355673,-118.2835726
060372043003001,060372244102005,1,34.0424635,-118.2082173,34.0355673,-118.2835726
060372284101001,060372244102005,1,34.013654,-118.2701465,34.0355673,-118.2835726
060372086203000,060372244102005,1,34.069552,-118.2784339,34.0355673,-118.2835726
060372095101000,060372244102005,1,34.0534299,-118.2811767,34.0355673,-118.2835726
060372212201001,060372246002010,1,34.0452502,-118.2967167,34.0247514,-118.2724472
060371958032011,060372246002010,1,34.0789904,-118.2764029,34.0247514,-118.2724472
060372264202000,060372246002010,1,34.0240797,-118.2560244,34.0247514,-118.2724472
060372212201001,060372246002020,1,34.0452502,-118.2967167,34.02209,-118.272567
060371992012002,060372246002020,1,34.0759987,-118.212454,34.02209,-118.272567
060372212201001,060372260011000,1,34.0452502,-118.2967167,34.0240228,-118.23978
060372212201001,060372260011004,1,34.0452502,-118.2967167,34.0239532,-118.2460127
060372260011013,060372260011004,1,34.0285539,-118.2607354,34.0239532,-118.2460127
060371955001002,060372260011004,1,34.0915384,-118.2669009,34.0239532,-118.2460127
060372089021000,060372260011004,1,34.057945,-118.2736133,34.0239532,-118.2460127
060372089042002,060372260011004,1,34.059472,-118.2709297,34.0239532,-118.2460127
060372088021003,060372260011004,1,34.0639968,-118.277823,34.0239532,-118.2460127
060371973003007,060372260011004,1,34.07802,-118.2540306,34.0239532,-118.2460127
060372071021009,060372260011004,1,34.0592535,-118.2394309,34.0239532,-118.2460127
060375309012001,060372260011004,1,34.0445371,-118.1907057,34.0239532,-118.2460127
060372270101000,060372260011004,1,34.0179406,-118.2413135,34.0239532,-118.2460127
060372043001003,060372260011004,1,34.0361474,-118.2047403,34.0239532,-118.2460127
060372100102007,060372260011004,1,34.046341,-118.2714214,34.0239532,-118.2460127
060372240102014,060372260011004,1,34.0377146,-118.2723383,34.0239532,-118.2460127
060372048201003,060372260011004,1,34.024646,-118.209383,34.0239532,-118.2460127
060372270202004,060372260011004,1,34.0139791,-118.2500616,34.0239532,-118.2460127
060372283101003,060372260011004,1,34.0113637,-118.2598526,34.0239532,-118.2460127
060372260011011,060372260011004,1,34.0301105,-118.2600521,34.0239532,-118.2460127
060372212201001,060372260021026,1,34.0452502,-118.2967167,34.0354309,-118.2542413
060372123061001,060372260021026,1,34.056837,-118.2935055,34.0354309,-118.2542413
060372060101008,060372260021026,1,34.0700718,-118.2359255,34.0354309,-118.2542413
060372094031001,060372260021026,1,34.0541789,-118.2735882,34.0354309,-118.2542413
060371927001007,060372260021026,1,34.0805928,-118.2862112,34.0354309,-118.2542413
060372060101014,060372260021026,1,34.0700561,-118.2352747,34.0354309,-118.2542413
060372085021001,060372260021026,1,34.0665031,-118.2766926,34.0354309,-118.2542413
060372087101001,060372260021026,1,34.0653626,-118.28227,34.0354309,-118.2542413
060372094031000,060372260021026,1,34.054401,-118.2745128,34.0354309,-118.2542413
060372094031002,060372260021026,1,34.0537077,-118.2732661,34.0354309,-118.2542413
060372134011001,060372260021026,1,34.053714,-118.2859809,34.0354309,-118.2542413
060372123062000,060372260021026,2,34.0568301,-118.2947601,34.0354309,-118.2542413
060372123061002,060372260021026,1,34.055224,-118.2935005,34.0354309,-118.2542413
060372264101006,060372260021026,1,34.023438,-118.2640283,34.0354309,-118.2542413
060372100101003,060372260021026,1,34.0479016,-118.2718953,34.0354309,-118.2542413
060372246001002,060372260021026,1,34.0214172,-118.2687849,34.0354309,-118.2542413
060372093002002,060372260021026,1,34.0491875,-118.2688473,34.0354309,-118.2542413
060371974202011,060372260021026,1,34.0785283,-118.259524,34.0354309,-118.2542413
060372264202003,060372260021026,1,34.0215838,-118.2576121,34.0354309,-118.2542413
060372270101000,060372260021026,1,34.0179406,-118.2413135,34.0354309,-118.2542413
060372031002001,060372260021026,1,34.0596441,-118.1963233,34.0354309,-118.2542413
060372044201005,060372260021026,1,34.0455304,-118.212571,34.0354309,-118.2542413
060372031001006,060372260021026,1,34.062776,-118.1970758,34.0354309,-118.2542413
060372264102004,060372260021026,1,34.0233893,-118.2614885,34.0354309,-118.2542413
060372051101001,060372260021026,1,34.024533,-118.2145281,34.0354309,-118.2542413
060372246001000,060372260021026,1,34.022922,-118.2678252,34.0354309,-118.2542413
060372270201002,060372260021026,1,34.0166978,-118.251631,34.0354309,-118.2542413
060372134011002,060372260021026,1,34.0537086,-118.2871531,34.0354309,-118.2542413
060372281001008,060372260021026,1,34.0120856,-118.2444471,34.0354309,-118.2542413
060372216011007,060372260021026,1,34.0353501,-118.2928988,34.0354309,-118.2542413
060372270202003,060372260021026,1,34.0157769,-118.2496941,34.0354309,-118.2542413
060372212201001,060372281001013,1,34.0452502,-118.2967167,34.0093959,-118.2412869
060371992021001,060372281001013,1,34.084183,-118.2024516,34.0093959,-118.2412869
060372112021006,060372281001013,1,34.0736076,-118.2923126,34.0093959,-118.2412869
060372042001008,060372281001013,1,34.0437185,-118.2042032,34.0093959,-118.2412869
060372212202004,060372281001013,1,34.0421128,-118.2938693,34.0093959,-118.2412869
060372089041000,060372281001013,1,34.0591263,-118.2693327,34.0093959,-118.2412869
060372240202018,060372281001013,1,34.0254422,-118.266248,34.0093959,-118.2412869
060372088012000,060372281001013,1,34.0617348,-118.2767572,34.0093959,-118.2412869
060371976001007,060372281001013,1,34.0662101,-118.2503763,34.0093959,-118.2412869
060372032001000,060372281001013,1,34.0511274,-118.1960611,34.0093959,-118.2412869
060372100101001,060372281001013,1,34.049405,-118.2723048,34.0093959,-118.2412869
060372033001010,060372281001013,1,34.0580635,-118.2133144,34.0093959,-118.2412869
060372217102003,060372281001013,1,34.0339866,-118.285236,34.0093959,-118.2412869
060372243101002,060371999001008,1,34.0456242,-118.2820257,34.0636795,-118.2134584
060371853201006,060371999001008,1,34.0909284,-118.2255361,34.0636795,-118.2134584
060371853201000,060371999001008,1,34.0946004,-118.2290472,34.0636795,-118.2134584
060372089041000,060371999001008,1,34.0591263,-118.2693327,34.0636795,-118.2134584
060371999002004,060371999001008,1,34.0668113,-118.2108854,34.0636795,-118.2134584
060371999002003,060371999001008,2,34.066823,-118.209572,34.0636795,-118.2134584
060371992022008,060371999001008,1,34.0769071,-118.2075232,34.0636795,-118.2134584
060371999001010,060371999001008,1,34.0645282,-118.2147049,34.0636795,-118.2134584
060372244102003,060371999001008,1,34.0354647,-118.2797418,34.0636795,-118.2134584
060371999002002,060371999001008,1,34.0668509,-118.2082903,34.0636795,-118.2134584
060371999001005,060371999001008,1,34.0652102,-118.2119806,34.0636795,-118.2134584
060372100103002,060371999001008,1,34.0454305,-118.2753717,34.0636795,-118.2134584
060372243101002,060372060501023,1,34.0456242,-118.2820257,34.0409842,-118.2258403
060371958042006,060372060501023,1,34.0781889,-118.2743249,34.0409842,-118.2258403
060372244201003,060372060501023,1,34.0340527,-118.2758925,34.0409842,-118.2258403
060372211201005,060372060501023,1,34.0429603,-118.2888855,34.0409842,-118.2258403
060375307001036,060372060501023,1,34.0554575,-118.1901975,34.0409842,-118.2258403
060372243101002,060372060501036,1,34.0456242,-118.2820257,34.0356624,-118.223706
060372264203002,060372060501036,1,34.0214401,-118.2549578,34.0356624,-118.223706
060372044201002,060372060501036,1,34.0461858,-118.2089289,34.0356624,-118.223706
060372037101003,060372060501036,1,34.0512043,-118.2037295,34.0356624,-118.223706
060372111222000,060372060501036,1,34.071153,-118.2885161,34.0356624,-118.223706
060372098201003,060372060501036,1,34.0478749,-118.2765061,34.0356624,-118.223706
060371991201004,060372060501036,1,34.0694175,-118.2037265,34.0356624,-118.223706
060372089042001,060372060501036,1,34.0603168,-118.2703809,34.0356624,-118.223706
060371957102002,060372060501036,1,34.0750802,-118.2694795,34.0356624,-118.223706
060372048202008,060372060501036,1,34.0214259,-118.2033637,34.0356624,-118.223706
060372014022004,060372060501036,1,34.0661143,-118.1942651,34.0356624,-118.223706
060375309012001,060372060501036,1,34.0445371,-118.1907057,34.0356624,-118.223706
060371991201006,060372060501036,1,34.0726297,-118.2035388,34.0356624,-118.223706
060372041202000,060372060501036,1,34.0345836,-118.1993729,34.0356624,-118.223706
060372060501002,060372060501036,1,34.0399639,-118.2205828,34.0356624,-118.223706
060372211102000,060372060501036,1,34.0455677,-118.2847594,34.0356624,-118.223706
060372264203001,060372060501036,1,34.0222239,-118.2543539,34.0356624,-118.223706
060372044102001,060372060501036,1,34.0474065,-118.2129385,34.0356624,-118.223706
060372042002008,060372060501036,1,34.0420217,-118.2037178,34.0356624,-118.223706
060372046001001,060372060501036,1,34.037789,-118.2159325,34.0356624,-118.223706
060372123031001,060372060501036,1,34.0587465,-118.294766,34.0356624,-118.223706
060372243101002,060372094022002,1,34.0456242,-118.2820257,34.0548928,-118.2756012
060372094022002,060372094022002,1,34.0548928,-118.2756012,34.0548928,-118.2756012
060372088011002,060372094022002,1,34.0613455,-118.2744103,34.0548928,-118.2756012
060372243101002,060372100103002,1,34.0456242,-118.2820257,34.0454305,-118.2753717
060372100103004,060372100103002,2,34.0458859,-118.2731839,34.0454305,-118.2753717
060372100101000,060372100103002,1,34.0498117,-118.273198,34.0454305,-118.2753717
060371955002006,060372100103002,1,34.0861038,-118.2633013,34.0454305,-118.2753717
060371955002000,060372100103002,1,34.0910232,-118.2624491,34.0454305,-118.2753717
060372134023002,060372100103002,1,34.0490238,-118.2898914,34.0454305,-118.2753717
060372122042000,060372100103002,1,34.0592682,-118.2851926,34.0454305,-118.2753717
060372100102010,060372100103002,2,34.0451005,-118.2714289,34.0454305,-118.2753717
060372031002000,060372100103002,1,34.0591595,-118.1952591,34.0454305,-118.2753717
060372242001003,060372100103002,1,34.0410277,-118.2734694,34.0454305,-118.2753717
060372100103002,060372100103002,1,34.0454305,-118.2753717,34.0454305,-118.2753717
060372100103003,060372100103002,1,34.0446629,-118.2758388,34.0454305,-118.2753717
060372100101007,060372100103002,1,34.0473988,-118.2722274,34.0454305,-118.2753717
060372134023001,060372100103002,1,34.0487935,-118.2884878,34.0454305,-118.2753717
060372133101005,060372100103002,1,34.04998,-118.2973595,34.0454305,-118.2753717
060372243101002,060372240201011,1,34.0456242,-118.2820257,34.030517,-118.2704885
060372216022001,060372240201011,1,34.0391043,-118.2856054,34.030517,-118.2704885
060372122021000,060372240201011,1,34.0572765,-118.286649,34.030517,-118.2704885
060372123041000,060372240201011,1,34.0597427,-118.297056,34.030517,-118.2704885
060371853201007,060372240201011,1,34.0903301,-118.2251064,34.030517,-118.2704885
060372035002033,060372240201011,1,34.0536165,-118.2189375,34.030517,-118.2704885
060371958032012,060372240201011,1,34.0787014,-118.2778027,34.030517,-118.2704885
060372283103005,060372240201011,1,34.0119677,-118.266867,34.030517,-118.2704885
060372094011003,060372240201011,1,34.0549166,-118.2798549,34.030517,-118.2704885
060372122042001,060372240201011,1,34.0582342,-118.2855353,34.030517,-118.2704885
060371999002004,060372240201011,1,34.0668113,-118.2108854,34.030517,-118.2704885
060372083022008,060372240201011,1,34.0661012,-118.2614848,34.030517,-118.2704885
060372243201001,060372240201011,1,34.0445572,-118.2787287,34.030517,-118.2704885
060372244201003,060372240201011,1,34.0340527,-118.2758925,34.030517,-118.2704885
060372270101000,060372240201011,1,34.0179406,-118.2413135,34.030517,-118.2704885
060372134011000,060372240201011,1,34.0537154,-118.2848035,34.030517,-118.2704885
060372244102003,060372240201011,1,34.0354647,-118.2797418,34.030517,-118.2704885
060372281003002,060372240201011,1,34.0096944,-118.2477604,34.030517,-118.2704885
060372264202004,060372240201011,1,34.0207445,-118.2581455,34.030517,-118.2704885
060372098202002,060372240201011,1,34.0464081,-118.2775313,34.030517,-118.2704885
060372098201001,060372240201011,1,34.0481657,-118.2792757,34.030517,-118.2704885
060372134023001,060372240201011,2,34.0487935,-118.2884878,34.030517,-118.2704885
060372086201002,060372240201011,1,34.0728668,-118.2768811,34.030517,-118.2704885
060372244102002,060372240201011,1,34.0366482,-118.2830831,34.030517,-118.2704885
060372244201000,060372240201011,1,34.0358029,-118.2759235,34.030517,-118.2704885
060372243101002,060372243101002,1,34.0456242,-118.2820257,34.0456242,-118.2820257
060372088011001,060372243101002,1,34.0616004,-118.2755882,34.0456242,-118.2820257
060372085011003,060372243101002,1,34.0681963,-118.2699887,34.0456242,-118.2820257
060372084012002,060372243101002,1,34.0653166,-118.268976,34.0456242,-118.2820257
060372243101002,060372243201005,1,34.0456242,-118.2820257,34.0427775,-118.2797888
060372243102000,060372243201005,1,34.0438236,-118.2819305,34.0427775,-118.2797888
060372243101002,060372282101006,1,34.0456242,-118.2820257,34.0115616,-118.2553059
060372119211001,060372282101006,2,34.0682052,-118.2935409,34.0115616,-118.2553059
060372119211000,060372282101006,1,34.06821,-118.2922945,34.0115616,-118.2553059
060372282101002,060372282101006,1,34.0132028,-118.2553044,34.0115616,-118.2553059
060372046001002,060372282101006,1,34.0372393,-118.2147093,34.0115616,-118.2553059
060372282101000,060372282101006,1,34.0112533,-118.2508428,34.0115616,-118.2553059
060372123061001,060371852023008,1,34.056837,-118.2935055,34.0907663,-118.2172301
060372123061001,060371959021001,1,34.056837,-118.2935055,34.0889784,-118.2780471
060371853101000,060371959021001,1,34.0957961,-118.2260563,34.0889784,-118.2780471
060372087201002,060371959021001,1,34.0634605,-118.2800478,34.0889784,-118.2780471
060372083021003,060371959021001,1,34.0655324,-118.2640158,34.0889784,-118.2780471
060372098201003,060371959021001,1,34.0478749,-118.2765061,34.0889784,-118.2780471
060372119211001,060371959021001,1,34.0682052,-118.2935409,34.0889784,-118.2780471
060371954001008,060371959021001,1,34.0917649,-118.2701685,34.0889784,-118.2780471
060371997001018,060371959021001,1,34.0646862,-118.2161847,34.0889784,-118.2780471
060371957201002,060371959021001,1,34.0769475,-118.263032,34.0889784,-118.2780471
060371959022002,060371959021001,2,34.086174,-118.2804298,34.0889784,-118.2780471
060371958032001,060371959021001,1,34.0820271,-118.2742996,34.0889784,-118.2780471
060371959031003,060371959021001,2,34.0794369,-118.2827522,34.0889784,-118.2780471
060371958042000,060371959021001,1,34.0821643,-118.2735477,34.0889784,-118.2780471
060371959021001,060371959021001,1,34.0889784,-118.2780471,34.0889784,-118.2780471
060372035001010,060371959021001,1,34.0501446,-118.2190579,34.0889784,-118.2780471
060372083011002,060371959021001,1,34.0631634,-118.2649303,34.0889784,-118.2780471
060372084021005,060371959021001,1,34.0702172,-118.2656216,34.0889784,-118.2780471
060372098201002,060371959021001,1,34.047619,-118.2780817,34.0889784,-118.2780471
060372133101007,060371959021001,1,34.0481636,-118.2963112,34.0889784,-118.2780471
060372134021007,060371959021001,1,34.0481982,-118.2859269,34.0889784,-118.2780471
060372123061001,060372033001006,1,34.056837,-118.2935055,34.062729,-118.2079734
060371852031004,060372033001006,1,34.0986047,-118.2308467,34.062729,-118.2079734
060372038001003,060372033001006,1,34.0481025,-118.1958657,34.062729,-118.2079734
060372122021000,060372033001006,1,34.0572765,-118.286649,34.062729,-118.2079734
060372123062000,060372033001006,1,34.0568301,-118.2947601,34.062729,-118.2079734
060372085011000,060372033001006,1,34.0701355,-118.2692955,34.062729,-118.2079734
060372085012005,060372033001006,1,34.0687596,-118.272875,34.062729,-118.2079734
060372033001021,060372033001006,1,34.0542466,-118.2071939,34.062729,-118.2079734
060372270101004,060372033001006,1,34.0185634,-118.2464646,34.062729,-118.2079734
060372044201000,060372033001006,1,34.0473048,-118.2114293,34.062729,-118.2079734
060371974201003,060372033001006,1,34.0855174,-118.2593287,34.062729,-118.2079734
060372042001002,060372033001006,1,34.0446571,-118.2051719,34.062729,-118.2079734
060372260011005,060372033001006,1,34.0249885,-118.2481314,34.062729,-118.2079734
060372264102004,060372033001006,1,34.0233893,-118.2614885,34.062729,-118.2079734
060372123061001,060372085023003,1,34.056837,-118.2935055,34.065971,-118.2714075
060372071021006,060372085023003,1,34.0614323,-118.2417642,34.065971,-118.2714075
060372243201006,060372085023003,1,34.0424817,-118.2789328,34.065971,-118.2714075
060371956004001,060372085023003,1,34.0835599,-118.2668219,34.065971,-118.2714075
060371957102003,060372085023003,1,34.0756155,-118.2706945,34.065971,-118.2714075
060372086203005,060372085023003,1,34.067958,-118.2794546,34.065971,-118.2714075
060371958022006,060372085023003,1,34.0738971,-118.2732008,34.065971,-118.2714075
060372134023002,060372085023003,1,34.0490238,-118.2898914,34.065971,-118.2714075
060372134022002,060372085023003,1,34.0515935,-118.2883986,34.065971,-118.2714075
060372084011000,060372085023003,1,34.0641725,-118.2679236,34.065971,-118.2714075
060372085023003,060372085023003,1,34.065971,-118.2714075,34.065971,-118.2714075
060371974201006,060372085023003,1,34.086828,-118.2559168,34.065971,-118.2714075
060372095102002,060372085023003,1,34.0538351,-118.2819335,34.065971,-118.2714075
060371992021006,060372085023003,1,34.0795926,-118.2022678,34.065971,-118.2714075
060372031001004,060372085023003,1,34.0618739,-118.1949347,34.065971,-118.2714075
060375309012004,060372085023003,1,34.0454398,-118.1901573,34.065971,-118.2714075
060372087201001,060372085023003,1,34.0653306,-118.2788688,34.065971,-118.2714075
060372122031000,060372085023003,1,34.0607906,-118.289694,34.065971,-118.2714075
060372042002008,060372085023003,1,34.0420217,-118.2037178,34.065971,-118.2714075
060372088021005,060372085023003,2,34.0619182,-118.2779386,34.065971,-118.2714075
060371959031005,060372085023003,1,34.0785534,-118.2829672,34.065971,-118.2714075
060371955004003,060372085023003,1,34.0939503,-118.2595396,34.065971,-118.2714075
060372133101003,060372085023003,1,34.0517654,-118.2963172,34.065971,-118.2714075
060372035001004,060372085023003,1,34.0519213,-118.2179188,34.065971,-118.2714075
060372123061001,060372091041000,1,34.056837,-118.2935055,34.0586193,-118.2657182
060371994003005,060372091041000,1,34.0825057,-118.2128474,34.0586193,-118.2657182
060371927001007,060372091041000,1,34.0805928,-118.2862112,34.0586193,-118.2657182
060372091041000,060372091041000,3,34.0586193,-118.2657182,34.0586193,-118.2657182
060372094031002,060372091041000,1,34.0537077,-118.2732661,34.0586193,-118.2657182
060372091041001,060372091041000,2,34.0596358,-118.2668526,34.0586193,-118.2657182
060371973003004,060372091041000,1,34.0793036,-118.2521687,34.0586193,-118.2657182
060371927001008,060372091041000,1,34.0805927,-118.2850265,34.0586193,-118.2657182
060372216011006,060372091041000,1,34.0347999,-118.2928981,34.0586193,-118.2657182
060372093002001,060372091041000,1,34.0496683,-118.2685264,34.0586193,-118.2657182
060372240101001,060372091041000,1,34.0379842,-118.2645889,34.0586193,-118.2657182
060371994003010,060372091041000,1,34.0800948,-118.212536,34.0586193,-118.2657182
060372093001001,060372091041000,1,34.0518473,-118.2696315,34.0586193,-118.2657182
060372240102014,060372091041000,1,34.0377146,-118.2723383,34.0586193,-118.2657182
060372212202001,060372091041000,1,34.0457442,-118.2929885,34.0586193,-118.2657182
060372123061001,060372094011004,1,34.056837,-118.2935055,34.0555325,-118.2808424
060372087101000,060372094011004,2,34.0649404,-118.2813822,34.0555325,-118.2808424
060371927001007,060372094011004,1,34.0805928,-118.2862112,34.0555325,-118.2808424
060372038003001,060372094011004,1,34.0443598,-118.1951746,34.0555325,-118.2808424
060372085011003,060372094011004,1,34.0681963,-118.2699887,34.0555325,-118.2808424
060372094011004,060372094011004,1,34.0555325,-118.2808424,34.0555325,-118.2808424
060371976002002,060372094011004,1,34.0698652,-118.2525935,34.0555325,-118.2808424
060372086102004,060372094011004,1,34.0708576,-118.2822218,34.0555325,-118.2808424
060372243201006,060372094011004,1,34.0424817,-118.2789328,34.0555325,-118.2808424
060372043002003,060372094011004,1,34.0396183,-118.208391,34.0555325,-118.2808424
060372084022007,060372094011004,1,34.0685455,-118.2657672,34.0555325,-118.2808424
060371957102003,060372094011004,1,34.0756155,-118.2706945,34.0555325,-118.2808424
060372086203005,060372094011004,1,34.067958,-118.2794546,34.0555325,-118.2808424
060372085012005,060372094011004,1,34.0687596,-118.272875,34.0555325,-118.2808424
060372134021006,060372094011004,1,34.0482045,-118.2868037,34.0555325,-118.2808424
060372085011002,060372094011004,1,34.0686215,-118.2709384,34.0555325,-118.2808424
060372122042002,060372094011004,1,34.0582198,-118.2879761,34.0555325,-118.2808424
060371958022001,060372094011004,1,34.0748457,-118.2771606,34.0555325,-118.2808424
060372086102002,060372094011004,1,34.0700836,-118.2837559,34.0555325,-118.2808424
060372098201002,060372094011004,2,34.047619,-118.2780817,34.0555325,-118.2808424
060371959022001,060372094011004,1,34.0846816,-118.2799126,34.0555325,-118.2808424
060372094012001,060372094011004,1,34.0583067,-118.2831782,34.0555325,-118.2808424
060372084011000,060372094011004,1,34.0641725,-118.2679236,34.0555325,-118.2808424
060372122042001,060372094011004,1,34.0582342,-118.2855353,34.0555325,-118.2808424
060372083022006,060372094011004,1,34.0665063,-118.2638081,34.0555325,-118.2808424
060372091031000,060372094011004,1,34.0575594,-118.2649338,34.0555325,-118.2808424
060372031002006,060372094011004,1,34.0579074,-118.1980095,34.0555325,-118.2808424
060372134021000,060372094011004,1,34.0499586,-118.2844616,34.0555325,-118.2808424
060372111221009,060372094011004,1,34.0725343,-118.2884417,34.0555325,-118.2808424
060372088021005,060372094011004,1,34.0619182,-118.2779386,34.0555325,-118.2808424
060372111212000,060372094011004,1,34.0717981,-118.2849893,34.0555325,-118.2808424
060372086101006,060372094011004,1,34.0728743,-118.2791913,34.0555325,-118.2808424
060372095101006,060372094011004,1,34.0523764,-118.2816622,34.0555325,-118.2808424
060372094011000,060372094011004,1,34.0573018,-118.2809683,34.0555325,-118.2808424
060372134023001,060372094011004,1,34.0487935,-118.2884878,34.0555325,-118.2808424
060372086102006,060372094011004,1,34.0687806,-118.2822376,34.0555325,-118.2808424
060372086201000,060372094011004,1,34.0715548,-118.2748728,34.0555325,-118.2808424
060372094032001,060372094011004,1,34.0523665,-118.274398,34.0555325,-118.2808424
060372217102003,060372094011004,1,34.0339866,-118.285236,34.0555325,-118.2808424
060372084011004,060372094011004,1,34.0615438,-118.2684711,34.0555325,-118.2808424
060372123061001,060372094011005,1,34.056837,-118.2935055,34.0560021,-118.2818767
060371853202004,060372094011005,1,34.0865604,-118.2213705,34.0560021,-118.2818767
060372086102004,060372094011005,1,34.0708576,-118.2822218,34.0560021,-118.2818767
060372095101003,060372094011005,1,34.0526717,-118.2795925,34.0560021,-118.2818767
060372084012007,060372094011005,1,34.0642393,-118.2714849,34.0560021,-118.2818767
060372038003000,060372094011005,1,34.0458394,-118.197809,34.0560021,-118.2818767
060372038001001,060372094011005,1,34.0490204,-118.1957877,34.0560021,-118.2818767
060372094012004,060372094011005,1,34.0568707,-118.2838635,34.0560021,-118.2818767
060372094021003,060372094011005,1,34.0532379,-118.2763237,34.0560021,-118.2818767
060372123061001,060372094012003,1,34.056837,-118.2935055,34.0564894,-118.2829436
060371927001007,060372094012003,1,34.0805928,-118.2862112,34.0564894,-118.2829436
060372094031000,060372094012003,1,34.054401,-118.2745128,34.0564894,-118.2829436
060372086102004,060372094012003,1,34.0708576,-118.2822218,34.0564894,-118.2829436
060372085011000,060372094012003,2,34.0701355,-118.2692955,34.0564894,-118.2829436
060371957101004,060372094012003,1,34.0761304,-118.2673231,34.0564894,-118.2829436
060372094011003,060372094012003,1,34.0549166,-118.2798549,34.0564894,-118.2829436
060372094032002,060372094012003,1,34.0518442,-118.2732405,34.0564894,-118.2829436
060372094012002,060372094012003,1,34.057812,-118.2820982,34.0564894,-118.2829436
060371991102002,060372094012003,1,34.0796439,-118.2012902,34.0564894,-118.2829436
060372094012003,060372094012003,1,34.0564894,-118.2829436,34.0564894,-118.2829436
060372123061001,060372100102006,1,34.056837,-118.2935055,34.0470678,-118.2709329
060371954001008,060372100102006,1,34.0917649,-118.2701685,34.0470678,-118.2709329
060372121012005,060372100102006,1,34.0626812,-118.2959992,34.0470678,-118.2709329
060372134023002,060372100102006,1,34.0490238,-118.2898914,34.0470678,-118.2709329
060372243202000,060372100102006,1,34.040941,-118.2826881,34.0470678,-118.2709329
060372243201001,060372100102006,1,34.0445572,-118.2787287,34.0470678,-118.2709329
060372051101002,060372100102006,1,34.0236875,-118.2144128,34.0470678,-118.2709329
060372264202005,060372100102006,1,34.0198764,-118.2587593,34.0470678,-118.2709329
060372212202003,060372100102006,1,34.0421176,-118.2919846,34.0470678,-118.2709329
060372100101005,060372100102006,1,34.0482612,-118.2741951,34.0470678,-118.2709329
060372095201003,060372100102006,1,34.0502769,-118.2742566,34.0470678,-118.2709329
060372123061001,060372111221004,1,34.056837,-118.2935055,34.0758383,-118.2886502
060371853102007,060372111221004,1,34.0879277,-118.2184841,34.0758383,-118.2886502
060372111222000,060372111221004,1,34.071153,-118.2885161,34.0758383,-118.2886502
060372113201001,060372111221004,1,34.0708834,-118.2935466,34.0758383,-118.2886502
060371976002001,060372111221004,1,34.0708205,-118.251422,34.0758383,-118.2886502
060372134011001,060372111221004,1,34.053714,-118.2859809,34.0758383,-118.2886502
060372122021002,060372111221004,1,34.0561372,-118.2876505,34.0758383,-118.2886502
060372085011001,060372111221004,1,34.0693307,-118.2714329,34.0758383,-118.2886502
060371958021005,060372111221004,1,34.077753,-118.2812891,34.0758383,-118.2886502
060372123061003,060372111221004,1,34.055231,-118.2922465,34.0758383,-118.2886502
060371955001015,060372111221004,1,34.0838636,-118.2700328,34.0758383,-118.2886502
060372123061001,060372119211003,1,34.056837,-118.2935055,34.066395,-118.292288
060372088012000,060372119211003,1,34.0617348,-118.2767572,34.066395,-118.292288
060372122042001,060372119211003,1,34.0582342,-118.2855353,34.066395,-118.292288
060372123061000,060372119211003,1,34.0568448,-118.2922511,34.066395,-118.292288
060372123051000,060372119211003,1,34.056818,-118.2970715,34.066395,-118.292288
